,pval_outlier
NFKBIE_-_44233230.23-P1P2-2,1.0
NFKBIE_-_44233292.23-P1P2-1,1.0
NFKBIE_-_44233292.23-P1P2-2,1.0
DPF2_+_65108993.23-P2-1,1.0
DPF2_+_65108993.23-P2-2,1.0
DPF2_+_65109078.23-P2-1,1.0
DPF2_+_65109078.23-P2-2,1.0
DPF2_+_65109144.23-P2-1,1.0
DPF2_+_65109144.23-P2-2,1.0
CBX2_+_77751982.23-P1P2-2,1.0
CBX2_+_77752406.23-P1P2-1,1.0
CBX2_+_77752406.23-P1P2-2,1.0
NR1H2_-_50879724.23-P1P2-1,1.0
NR1H2_-_50879724.23-P1P2-2,1.0
NR1H2_-_50879791.23-P1P2-1,1.0
ZNF783_+_148959363.23-P1P2-1,0.5
ZNF783_+_148959363.23-P1P2-2,0.3192
ZNF783_+_148959373.23-P1P2-1,0.9707
ZNF783_-_148959328.23-P1P2-1,0.9707
ZNF783_-_148959328.23-P1P2-2,1.0
NRL_-_24553609.23-P1-1,1.0
NRL_-_24553609.23-P1-2,0.2771
NRL_-_24553805.23-P1-1,1.0
NRL_-_24553805.23-P1-2,0.9984
NRL_-_24553863.23-P1-1,0.9854
NRL_-_24553863.23-P1-2,0.0
HOXB6_+_46682297.23-P1-1,1.0
HOXB6_+_46682297.23-P1-2,0.1995
HOXB6_+_46682317.23-P1-1,1.0
HOXB6_+_46682317.23-P1-2,0.1995
HOXB6_-_46682331.23-P1-1,1.0
HOXB6_-_46682331.23-P1-2,0.7476
IFI16_+_158979694.23-P1P2-1,1.0
IFI16_+_158979694.23-P1P2-2,1.0
IFI16_+_158979775.23-P1P2-1,1.0
IFI16_+_158979775.23-P1P2-2,1.0
IFI16_-_158979766.23-P1P2-1,1.0
IFI16_-_158979766.23-P1P2-2,1.0
OR2J3-1,1.0
OR2J3-2,1.0
OR2J3-3,1.0
OR2J3-4,1.0
OR2J3-5,1.0
OR2J3-6,1.0
GFI1B_+_135854178.23-P1P2-1,1.0
GFI1B_+_135854178.23-P1P2-2,1.0
GFI1B_-_135854147.23-P1P2-1,1.0
GFI1B_-_135854147.23-P1P2-2,1.0
GFI1B_-_135854166.23-P1P2-2,1.0
ING4_+_6772031.23-P1P2-1,0.9531
ING4_+_6772031.23-P1P2-2,0.4649
ING4_+_6772043.23-P1P2-1,1.0
ING4_+_6772043.23-P1P2-2,0.9926
ING4_+_6772290.23-P1P2-1,0.1366
ING4_+_6772290.23-P1P2-2,0.9997
MSGN1_+_17997814.23-P1P2-1,1.0
MSGN1_+_17997814.23-P1P2-2,1.0
MSGN1_-_17997944.23-P1P2-1,1.0
MSGN1_-_17997944.23-P1P2-2,1.0
MSGN1_-_17998159.23-P1P2-1,1.0
MSGN1_-_17998159.23-P1P2-2,1.0
SOX6_+_16424059.23-ENST00000528429.1-1,1.0
SOX6_+_16424059.23-ENST00000528429.1-2,1.0
SOX6_+_16424230.23-ENST00000528429.1-1,1.0
SOX6_+_16424230.23-ENST00000528429.1-2,1.0
SOX6_+_16424276.23-ENST00000528429.1-1,1.0
SOX6_+_16424276.23-ENST00000528429.1-2,1.0
MAZ_+_29818099.23-P1P2-1,1.0
MAZ_+_29818099.23-P1P2-2,1.0
MAZ_+_29818121.23-P1P2-1,1.0
MAZ_+_29818273.23-P1P2-2,1.0
LHX9_+_197886506.23-P1P2-1,0.9993
LHX9_+_197886506.23-P1P2-2,1.0
LHX9_+_197886510.23-P1P2-1,1.0
LHX9_+_197886510.23-P1P2-2,0.0
LHX9_-_197886522.23-P1P2-1,1.0
LHX9_-_197886522.23-P1P2-2,0.1995
SNAPC4_+_139271281.23-P1P2-1,1.0
SNAPC4_+_139271281.23-P1P2-2,1.0
SNAPC4_-_139271724.23-P1P2-1,1.0
SNAPC4_-_139271724.23-P1P2-2,1.0
SNAPC4_-_139271939.23-P1P2-1,1.0
SNAPC4_-_139271939.23-P1P2-2,1.0
DBX2_+_45444806.23-P1P2-1,1.0
DBX2_+_45444806.23-P1P2-2,1.0
DBX2_-_45444687.23-P1P2-1,1.0
DBX2_-_45444687.23-P1P2-2,1.0
DBX2_-_45444866.23-P1P2-1,1.0
DBX2_-_45444866.23-P1P2-2,1.0
POU3F2_-_99282752.23-P1P2-1,0.7186
POU3F2_-_99282752.23-P1P2-2,0.3634
POU3F2_-_99282825.23-P1P2-1,0.9948
POU3F2_-_99282954.23-P1P2-2,0.9948
L3MBTL3_+_130339705.23-P1P2-2,1.0
L3MBTL3_+_130339711.23-P1P2-1,1.0
L3MBTL3_+_130339711.23-P1P2-2,1.0
L3MBTL3_-_130339827.23-P1P2-1,1.0
L3MBTL3_-_130339827.23-P1P2-2,1.0
BOLA1_+_149871133.23-P2-1,0.9984
BOLA1_+_149871133.23-P2-2,0.9926
BOLA1_-_149871144.23-P2-1,0.8792
BOLA1_-_149871144.23-P2-2,1.0
BOLA1_-_149871213.23-P2-1,0.9993
BOLA1_-_149871213.23-P2-2,0.7476
MGA_+_41952877.23-P1P2-1,1.0
MGA_+_41952877.23-P1P2-2,1.0
MGA_-_41952646.23-P1P2-1,1.0
MGA_-_41952646.23-P1P2-2,1.0
MGA_-_41952691.23-P1P2-1,1.0
MGA_-_41952691.23-P1P2-2,1.0
ZNF91_+_23577779.23-P1P2-1,1.0
ZNF91_+_23577779.23-P1P2-2,1.0
ZNF91_+_23578245.23-P1P2-1,1.0
ZNF91_+_23578245.23-P1P2-2,1.0
ZNF91_-_23578261.23-P1P2-1,1.0
ZNF91_-_23578261.23-P1P2-2,1.0
NOTCH2_+_120611566.23-P1P2-2,0.5
NOTCH2_+_120612161.23-P1P2-1,0.1734
NOTCH2_+_120612161.23-P1P2-2,0.9912
NOTCH2_-_120611613.23-P1P2-1,0.9707
NOTCH2_-_120611613.23-P1P2-2,0.9912
ZNF200_+_3285085.23-P1P2-1,1.0
ZNF200_+_3285085.23-P1P2-2,1.0
ZNF200_+_3285092.23-P1P2-2,1.0
ZNF200_-_3284946.23-P1P2-1,1.0
ZNF200_-_3284946.23-P1P2-2,1.0
ZNF587B_+_58341754.23-ENST00000594901.1-1,1.0
ZNF587B_-_58341695.23-ENST00000594901.1-1,1.0
ZNF587B_-_58341919.23-ENST00000594901.1-1,1.0
TP53_+_7590774.23-P1P2-1,0.7476
TP53_+_7590774.23-P1P2-2,0.2771
TP53_+_7590780.23-P1P2-1,0.5649
TP53_+_7590780.23-P1P2-2,0.9854
TP53_-_7590396.23-P1P2-1,1.0
TP53_-_7590396.23-P1P2-2,1.0
PA2G4_+_56498728.23-P1P2-1,1.0
PA2G4_+_56498728.23-P1P2-2,0.0889
PA2G4_+_56498755.23-P1P2-1,0.9993
PA2G4_+_56498755.23-P1P2-2,0.367
PA2G4_-_56498312.23-P1P2-1,0.1366
PA2G4_-_56498312.23-P1P2-2,1.0
HNRNPK_+_86595101.23-P1P2-1,1.0
HNRNPK_+_86595101.23-P1P2-2,1.0
ZNF614_+_52531561.23-P1P2-1,1.0
ZNF614_+_52531561.23-P1P2-2,1.0
ZNF614_+_52531642.23-P1P2-1,1.0
ZNF614_-_52531623.23-P1P2-1,1.0
ZNF614_-_52531623.23-P1P2-2,1.0
SCMH1_+_41626756.23-ENST00000402904.2-1,1.0
SCMH1_+_41627034.23-ENST00000402904.2-1,1.0
SCMH1_+_41627034.23-ENST00000402904.2-2,1.0
SCMH1_-_41627112.23-ENST00000402904.2-1,1.0
SCMH1_-_41627112.23-ENST00000402904.2-2,1.0
FOXD2_-_47904014.23-P1P2-1,1.0
FOXD2_-_47904014.23-P1P2-2,1.0
FOXD2_-_47904030.23-P1P2-2,1.0
FOXD2_-_47904045.23-P1P2-1,1.0
OR4F5-1,1.0
OR4F5-2,1.0
OR4F5-3,1.0
OR4F5-4,1.0
OR4F5-5,1.0
OR4F5-6,1.0
ZNF808_+_53031263.23-P1-1,0.9214
ZNF808_+_53031263.23-P1-2,0.1734
ZNF808_+_53031315.23-P1-1,1.0
ZNF808_+_53031315.23-P1-2,0.9979
ZNF808_-_53030964.23-P1-1,0.5
PAX6_+_31832248.23-P1P2-1,0.367
PAX6_+_31832248.23-P1P2-2,1.0
PAX6_-_31832275.23-P1P2-1,0.0548
PAX6_-_31832275.23-P1P2-2,0.0889
PAX6_-_31832634.23-P1P2-1,1.0
PAX6_-_31832634.23-P1P2-2,1.0
ASH1L_+_155532488.23-P1P2-1,0.9996
ASH1L_+_155532488.23-P1P2-2,0.8266
ASH1L_+_155532501.23-P1P2-1,0.5
ASH1L_+_155532501.23-P1P2-2,1.0
ASH1L_+_155532507.23-P1P2-2,0.8266
OR5T2-1,1.0
OR5T2-2,1.0
OR5T2-3,1.0
OR5T2-4,1.0
OR5T2-5,1.0
OR5T2-6,1.0
OR5L2-1,1.0
OR5L2-2,1.0
OR5L2-3,1.0
OR5L2-4,1.0
OR5L2-5,1.0
OR5L2-6,1.0
KDM4C_+_6758337.23-P1P2-1,1.0
KDM4C_+_6758337.23-P1P2-2,1.0
KDM4C_-_6758053.23-P1P2-1,1.0
KDM4C_-_6758053.23-P1P2-2,1.0
KDM4C_-_6758103.23-P1P2-1,1.0
KDM4C_-_6758103.23-P1P2-2,1.0
KIN_+_7829774.23-P1P2-1,1.0
KIN_-_7829568.23-P1P2-2,1.0
MKX_+_28034702.23-P1-1,1.0
MKX_+_28034702.23-P1-2,1.0
MKX_+_28034707.23-P1-1,1.0
MKX_-_28034695.23-P1-1,1.0
MKX_-_28034695.23-P1-2,1.0
ZNF687_+_151254977.23-P1P2-1,0.1734
ZNF687_+_151254977.23-P1P2-2,0.1734
ZNF687_-_151254788.23-P1P2-2,1.0
ZNF687_-_151255162.23-P1P2-1,0.9707
ZNF687_-_151255162.23-P1P2-2,0.9912
ZNF568_-_37407273.23-P1P2-1,1.0
ZNF568_-_37407273.23-P1P2-2,1.0
ZNF568_-_37407463.23-P1P2-1,1.0
ZNF568_-_37407463.23-P1P2-2,1.0
ZNF568_-_37407493.23-P1P2-1,1.0
ZNF568_-_37407493.23-P1P2-2,1.0
KLF4_-_110251847.23-P1-1,0.0176
KLF4_-_110251847.23-P1-2,0.4649
KLF4_-_110251851.23-P1-1,1.0
KLF4_-_110251851.23-P1-2,0.661
KLF4_-_110251854.23-P1-1,1.0
KLF4_-_110251854.23-P1-2,0.9227
SMAD7_+_46475669.23-P1P2-1,1.0
SMAD7_+_46475669.23-P1P2-2,1.0
SMAD7_-_46475452.23-P1P2-1,1.0
SMAD7_-_46475452.23-P1P2-2,1.0
SMAD7_-_46477027.23-P1P2-2,1.0
XPA_+_100459570.23-P1P2-1,1.0
XPA_+_100459570.23-P1P2-2,1.0
XPA_+_100459580.23-P1P2-1,1.0
XPA_+_100459580.23-P1P2-2,1.0
XPA_+_100459586.23-P1P2-1,1.0
XPA_+_100459586.23-P1P2-2,1.0
DDB1_+_61100254.23-P1-1,1.0
DDB1_+_61100254.23-P1-2,1.0
DDB1_+_61100555.23-P1-2,1.0
DDB1_-_61100183.23-P1-1,1.0
LMO3_+_16760817.23-P2-1,1.0
LMO3_+_16760817.23-P2-2,1.0
LMO3_+_16761010.23-P2-1,1.0
LMO3_+_16761010.23-P2-2,1.0
LMO3_-_16760975.23-P2-1,1.0
LMO3_-_16760975.23-P2-2,1.0
PGR_+_100999921.23-P1P2-1,1.0
PGR_+_100999921.23-P1P2-2,1.0
PGR_-_100999652.23-P1P2-1,1.0
PGR_-_100999652.23-P1P2-2,1.0
PGR_-_101000545.23-P1P2-1,1.0
PGR_-_101000545.23-P1P2-2,1.0
ZNF611_+_53238252.23-P1P2-1,0.9926
ZNF611_+_53238252.23-P1P2-2,0.7476
ZNF611_-_53237902.23-P1P2-1,0.9984
ZNF611_-_53237902.23-P1P2-2,0.4649
ZNF611_-_53237996.23-P1P2-1,0.9999
ZNF611_-_53237996.23-P1P2-2,1.0
ZNF529_+_37064121.23-P1P2-1,1.0
ZNF529_+_37064121.23-P1P2-2,1.0
ZNF529_+_37064154.23-P1P2-1,1.0
ZNF529_+_37064154.23-P1P2-2,0.1366
ZNF529_+_37064162.23-P1P2-1,0.0889
ZNF529_+_37064162.23-P1P2-2,0.0176
TULP4_+_158733362.23-P1P2-1,0.9926
TULP4_+_158733362.23-P1P2-2,1.0
TULP4_+_158733713.23-P1P2-1,0.9997
TULP4_+_158733713.23-P1P2-2,1.0
TULP4_-_158733332.23-P1P2-1,0.4649
TULP4_-_158733332.23-P1P2-2,0.0
ZNF763_+_12035921.23-P1P2-1,0.9214
ZNF763_+_12035921.23-P1P2-2,0.9214
ZNF763_+_12035988.23-P1P2-1,1.0
ZNF763_-_12035960.23-P1P2-1,0.6808
ZNF763_-_12035960.23-P1P2-2,0.9707
MSX1_-_4861438.23-P1P2-1,0.9707
MSX1_-_4861438.23-P1P2-2,0.1734
MSX1_-_4861451.23-P1P2-1,0.9912
MSX1_-_4861469.23-P1P2-1,0.9999
MSX1_-_4861469.23-P1P2-2,0.1734
ZNF676_-_22379471.23-ENST00000397121.2-1,1.0
ZNF676_-_22379471.23-ENST00000397121.2-2,1.0
ZNF676_-_22379572.23-ENST00000397121.2-1,1.0
ZNF676_-_22379572.23-ENST00000397121.2-2,1.0
ZNF676_-_22379720.23-ENST00000397121.2-1,1.0
ZNF676_-_22379720.23-ENST00000397121.2-2,1.0
TFEB_+_41701274.23-P2-1,1.0
TFEB_+_41701274.23-P2-2,1.0
TFEB_+_41701498.23-P2-2,1.0
TFEB_-_41701552.23-P2-2,1.0
OR2T5-1,1.0
OR2T5-2,1.0
OR2T5-3,1.0
OR2T5-4,1.0
OR2T5-6,1.0
NCL_+_232326233.23-P2-2,1.0
NCL_+_232326244.23-P2-2,1.0
NCL_+_232326465.23-P2-1,1.0
NCL_+_232326465.23-P2-2,1.0
ZNF503_+_77161444.23-P1P2-1,1.0
ZNF503_+_77161444.23-P1P2-2,0.1995
ZNF503_+_77161497.23-P1P2-1,1.0
ZNF503_+_77161497.23-P1P2-2,0.5649
ZNF503_-_77161475.23-P1P2-1,0.2771
ZNF503_-_77161475.23-P1P2-2,1.0
ZNF580_+_56146417.23-P2-1,0.4649
ZNF580_+_56146417.23-P2-2,0.9997
ZNF580_-_56146413.23-P2-1,0.367
ZNF580_-_56146413.23-P2-2,1.0
ZNF580_-_56146421.23-P2-1,0.367
ZNF580_-_56146421.23-P2-2,0.9999
HSFY1_+_20708836.23-ENST00000307393.2-1,1.0
HSFY1_+_20708836.23-ENST00000307393.2-2,1.0
HSFY1_-_20708593.23-ENST00000307393.2-1,1.0
HSFY1_-_20708593.23-ENST00000307393.2-2,1.0
HSFY1_-_20708777.23-ENST00000307393.2-1,1.0
HSFY1_-_20708777.23-ENST00000307393.2-2,1.0
NR4A2_+_157189215.23-P1-1,0.8209
NR4A2_+_157189215.23-P1-2,1.0
NR4A2_+_157189239.23-P1-1,0.1995
NR4A2_+_157189239.23-P1-2,0.9964
NR4A2_-_157189192.23-P1-1,1.0
NR4A2_-_157189192.23-P1-2,0.367
NR1H4_+_100867696.23-P1P2-1,1.0
NR1H4_+_100867696.23-P1P2-2,1.0
NR1H4_+_100867707.23-P1P2-1,1.0
NR1H4_+_100867707.23-P1P2-2,1.0
NR1H4_-_100867774.23-P1P2-2,1.0
RB1CC1_+_53568634.23-P2-1,1.0
RB1CC1_+_53568730.23-P2-1,1.0
RB1CC1_+_53568730.23-P2-2,1.0
RB1CC1_+_53569026.23-P2-1,1.0
RB1CC1_+_53569026.23-P2-2,1.0
POU6F2_-_39046439.23-ENST00000518318.2-1,1.0
POU6F2_-_39046439.23-ENST00000518318.2-2,1.0
POU6F2_-_39046445.23-ENST00000518318.2-1,1.0
POU6F2_-_39046445.23-ENST00000518318.2-2,1.0
POU6F2_-_39046683.23-ENST00000518318.2-1,1.0
POU6F2_-_39046683.23-ENST00000518318.2-2,1.0
ZNF765_+_53868999.23-P2-1,1.0
ZNF765_+_53868999.23-P2-2,0.8209
ZNF765_-_53868974.23-P2-1,0.2771
ZNF765_-_53868974.23-P2-2,0.9926
ZNF765_-_53869008.23-P2-1,0.2771
ZNF765_-_53869008.23-P2-2,1.0
ZNF816_+_53466050.23-P1-1,1.0
ZNF816_+_53466050.23-P1-2,1.0
ZNF816_-_53465726.23-P1-2,1.0
ZNF816_-_53466078.23-P1-1,1.0
ZNF816_-_53466078.23-P1-2,1.0
VSX1_+_25058243.23-P1P2-1,1.0
VSX1_+_25058243.23-P1P2-2,0.4649
VSX1_+_25058420.23-P1P2-1,1.0
VSX1_+_25058420.23-P1P2-2,1.0
VSX1_+_25058599.23-P1P2-1,0.2771
VSX1_+_25058599.23-P1P2-2,0.367
ARNT2_+_80696763.23-P1P2-1,0.0969
ARNT2_+_80697077.23-P1P2-1,0.9366
ARNT2_+_80697077.23-P1P2-2,0.9948
ARNT2_-_80696751.23-P1P2-2,0.7186
PKNOX2_+_125034593.23-P1P2-1,0.9948
PKNOX2_+_125034593.23-P1P2-2,0.7186
PKNOX2_-_125034908.23-P1P2-2,0.9948
PKNOX2_-_125034930.23-P1P2-2,0.7186
COX20_+_244999025.23-P1P2-1,0.7186
COX20_+_244999025.23-P1P2-2,0.3634
COX20_-_244998983.23-P1P2-1,1.0
COX20_-_244998983.23-P1P2-2,0.7186
SOX4_+_21597984.23-P2-1,0.9964
SOX4_+_21597984.23-P2-2,1.0
SOX4_-_21597962.23-P2-1,0.5649
SOX4_-_21597962.23-P2-2,0.9984
SOX4_-_21598146.23-P2-1,0.9854
SOX4_-_21598146.23-P2-2,0.9984
"TGIF2LY_+_3447192.23-ENST00000321217.4,ENST00000559055.2-1",1.0
"TGIF2LY_+_3447292.23-ENST00000321217.4,ENST00000559055.2-1",1.0
"TGIF2LY_+_3447292.23-ENST00000321217.4,ENST00000559055.2-2",1.0
"TGIF2LY_-_3447304.23-ENST00000321217.4,ENST00000559055.2-1",1.0
"TGIF2LY_-_3447304.23-ENST00000321217.4,ENST00000559055.2-2",1.0
TGIF2LX_+_89176976.23-P1P2-1,0.9996
TGIF2LX_+_89177091.23-P1P2-1,1.0
TGIF2LX_+_89177091.23-P1P2-2,0.6808
TGIF2LX_-_89177103.23-P1P2-1,0.6808
TGIF2LX_-_89177103.23-P1P2-2,0.5
CENPBD1_-_90038481.23-P1P2-1,0.6808
CENPBD1_-_90038481.23-P1P2-2,0.8266
CENPBD1_-_90038847.23-P1P2-1,0.6808
CENPBD1_-_90038847.23-P1P2-2,1.0
CENPBD1_-_90038885.23-P1P2-1,0.9214
ZNF827_+_146859610.23-P1P2-1,0.1366
ZNF827_+_146859610.23-P1P2-2,1.0
ZNF827_-_146859937.23-P1P2-1,1.0
ZNF827_-_146859937.23-P1P2-2,1.0
ZNF827_-_146859995.23-P1P2-1,0.1995
ZNF827_-_146859995.23-P1P2-2,0.1995
HMGA2_+_66218840.23-P1P2-2,1.0
HMGA2_+_66218958.23-P1P2-1,1.0
HMGA2_+_66218958.23-P1P2-2,1.0
HMGA2_-_66218885.23-P1P2-1,1.0
HMGA2_-_66218885.23-P1P2-2,1.0
MLLT10_+_21823243.23-P1P2-1,1.0
MLLT10_+_21823243.23-P1P2-2,1.0
MLLT10_+_21823255.23-P1P2-1,1.0
MLLT10_+_21823255.23-P1P2-2,1.0
MLLT10_-_21823187.23-P1P2-1,1.0
MLLT10_-_21823187.23-P1P2-2,1.0
ZBTB7C_-_45663282.23-P2-1,0.7476
ZBTB7C_-_45663282.23-P2-2,1.0
ZBTB7C_-_45663434.23-P2-1,0.0548
ZBTB7C_-_45663434.23-P2-2,1.0
ZBTB7C_-_45663457.23-P2-1,0.9227
ZBTB7C_-_45663457.23-P2-2,1.0
LIN28B_+_105405004.23-P1P2-1,1.0
LIN28B_+_105405004.23-P1P2-2,1.0
LIN28B_-_105405988.23-P1P2-1,1.0
LIN28B_-_105405988.23-P1P2-2,1.0
LIN28B_-_105405994.23-P1P2-1,1.0
LIN28B_-_105405994.23-P1P2-2,1.0
KDM5B_-_202777348.23-P1P2-1,1.0
KDM5B_-_202777348.23-P1P2-2,1.0
KDM5B_-_202777452.23-P1P2-1,1.0
KDM5B_-_202777452.23-P1P2-2,1.0
KDM5B_-_202777467.23-P1P2-1,1.0
KDM5B_-_202777467.23-P1P2-2,1.0
OR4C45-1,1.0
OR4C45-2,1.0
OR4C45-3,1.0
OR4C45-4,1.0
OR4C45-5,1.0
OR4C45-6,1.0
OR51F2-1,1.0
OR51F2-2,1.0
OR51F2-3,1.0
OR51F2-4,1.0
OR51F2-5,1.0
OR51F2-6,1.0
MEF2C_+_88178955.23-P1P2-1,1.0
MEF2C_+_88178955.23-P1P2-2,1.0
MEF2C_-_88178969.23-P1P2-1,1.0
MEF2C_-_88178969.23-P1P2-2,1.0
MEF2C_-_88179122.23-P1P2-2,1.0
OR4C15-1,1.0
OR4C15-2,1.0
OR4C15-3,1.0
OR4C15-4,1.0
OR4C15-5,1.0
OR4C15-6,1.0
MTF1_+_38325194.23-P1P2-1,1.0
MTF1_+_38325194.23-P1P2-2,0.1995
MTF1_-_38324826.23-P1P2-1,1.0
MTF1_-_38324826.23-P1P2-2,0.1995
MTF1_-_38325222.23-P1P2-1,1.0
MTF1_-_38325222.23-P1P2-2,0.1366
ZNF526_-_42724438.23-P1P2-1,1.0
ZNF526_-_42724438.23-P1P2-2,1.0
BNC1_+_83953391.23-P1P2-1,0.9996
BNC1_-_83953180.23-P1P2-1,0.3192
BNC1_-_83953180.23-P1P2-2,0.6808
BNC1_-_83953421.23-P1P2-1,0.5
BNC1_-_83953421.23-P1P2-2,0.9912
EN2_-_155251011.23-P1P2-1,1.0
EN2_-_155251011.23-P1P2-2,0.8209
EN2_-_155251027.23-P1P2-1,0.9731
EN2_-_155251027.23-P1P2-2,0.661
EN2_-_155251054.23-P1P2-1,1.0
EN2_-_155251054.23-P1P2-2,0.9731
EGR1_+_137801610.23-P1-2,1.0
EGR1_-_137801193.23-P1-1,1.0
EGR1_-_137801193.23-P1-2,1.0
ZNF561_+_9731857.23-P1P2-1,0.7476
ZNF561_+_9731857.23-P1P2-2,1.0
ZNF561_-_9731868.23-P1P2-1,0.9731
ZNF561_-_9731868.23-P1P2-2,0.0
ZNF561_-_9731914.23-P1P2-1,0.9997
ZNF561_-_9731914.23-P1P2-2,0.9926
THAP10_+_71184705.23-P1P2-1,1.0
THAP10_+_71184705.23-P1P2-2,1.0
THAP10_+_71184710.23-P1P2-1,1.0
THAP10_+_71184710.23-P1P2-2,1.0
THAP10_-_71184724.23-P1P2-1,1.0
THAP10_-_71184724.23-P1P2-2,1.0
CSRNP2_+_51477349.23-P1P2-1,1.0
CSRNP2_+_51477359.23-P1P2-1,1.0
CSRNP2_+_51477359.23-P1P2-2,1.0
ZNF343_+_2489525.23-P1P2-1,1.0
ZNF343_+_2489525.23-P1P2-2,1.0
ZNF343_+_2489539.23-P1P2-2,1.0
ZNF343_-_2489498.23-P1P2-1,1.0
ZNF343_-_2489498.23-P1P2-2,1.0
ZNF774_+_90895540.23-P1P2-1,1.0
ZNF774_+_90895540.23-P1P2-2,1.0
ZNF774_+_90895751.23-P1P2-2,1.0
ZNF774_-_90895559.23-P1P2-1,1.0
ZNF774_-_90895559.23-P1P2-2,1.0
ZNF598_+_2059741.23-P1P2-2,0.8266
ZNF598_-_2059773.23-P1P2-1,0.6808
ZNF598_-_2059773.23-P1P2-2,0.9707
ZNF598_-_2059777.23-P1P2-1,0.6808
ZNF598_-_2059777.23-P1P2-2,0.9979
HMGXB4_+_35653540.23-P1P2-1,1.0
HMGXB4_+_35653540.23-P1P2-2,1.0
HMGXB4_-_35653516.23-P1P2-1,0.1366
HMGXB4_-_35653516.23-P1P2-2,0.9854
HMGXB4_-_35653556.23-P1P2-1,0.9997
HMGXB4_-_35653556.23-P1P2-2,0.5649
ZNF630_+_47930985.23-P1P2-1,1.0
ZNF630_+_47930985.23-P1P2-2,1.0
ZNF630_-_47930737.23-P1P2-1,0.2771
ZNF630_-_47930737.23-P1P2-2,1.0
ZNF630_-_47930974.23-P1P2-1,0.1995
ZNF630_-_47930974.23-P1P2-2,0.1366
NR2F2_+_96874097.23-P1P2-2,1.0
NR2F2_-_96874379.23-P1P2-2,1.0
HELZ2_+_62205398.23-P1-2,0.9214
HELZ2_+_62205554.23-P1-1,1.0
HELZ2_+_62205554.23-P1-2,0.9707
HELZ2_+_62205567.23-P1-1,0.9214
HELZ2_+_62205567.23-P1-2,0.9214
RCOR1_-_103058986.23-P1P2-1,1.0
RCOR1_-_103058986.23-P1P2-2,1.0
RCOR1_-_103059055.23-P1P2-1,1.0
RCOR1_-_103059055.23-P1P2-2,1.0
RCOR1_-_103059261.23-P1P2-1,1.0
RCOR1_-_103059261.23-P1P2-2,1.0
PAX1_+_21686517.23-P1P2-1,1.0
PAX1_+_21686517.23-P1P2-2,1.0
PAX1_+_21686762.23-P1P2-2,1.0
PAX1_-_21686397.23-P1P2-1,1.0
PAX1_-_21686397.23-P1P2-2,1.0
MLLT1_+_6279869.23-P1P2-2,1.0
MLLT1_+_6279878.23-P1P2-2,1.0
KLF8_+_56258836.23-P1P2-1,1.0
KLF8_+_56258836.23-P1P2-2,1.0
KLF8_+_56258865.23-P1P2-1,1.0
KLF8_+_56258865.23-P1P2-2,1.0
KLF8_+_56258870.23-P1P2-1,1.0
KLF8_+_56258870.23-P1P2-2,1.0
ZNF121_+_9694970.23-P1P2-1,1.0
ZNF121_+_9695095.23-P1P2-1,1.0
ZNF121_+_9695095.23-P1P2-2,1.0
ZNF121_+_9695141.23-P1P2-1,1.0
ZNF121_+_9695141.23-P1P2-2,1.0
ZNF705B_+_7801178.23-ENST00000443676.1-2,0.3634
ZNF705B_+_7801354.23-ENST00000443676.1-1,0.9366
ZNF705B_+_7801354.23-ENST00000443676.1-2,0.9948
ZNF705B_-_7801642.23-ENST00000443676.1-1,0.9948
ZNF426_+_9649249.23-P1P2-1,1.0
ZNF426_+_9649249.23-P1P2-2,1.0
ZNF426_+_9649255.23-P1P2-1,1.0
ZNF426_+_9649255.23-P1P2-2,1.0
ZNF426_-_9649254.23-P1P2-1,1.0
ZNF426_-_9649254.23-P1P2-2,1.0
SETBP1_-_42260108.23-P1P2-1,0.9979
SETBP1_-_42260108.23-P1P2-2,0.3192
SETBP1_-_42260135.23-P1P2-1,0.9996
SETBP1_-_42260135.23-P1P2-2,0.0088
SETBP1_-_42260360.23-P1P2-1,0.9979
ASCL4_+_108168471.23-ENST00000342331.4-1,0.0001
ASCL4_+_108168471.23-ENST00000342331.4-2,0.9731
ASCL4_-_108168443.23-ENST00000342331.4-1,1.0
ASCL4_-_108168443.23-ENST00000342331.4-2,1.0
ASCL4_-_108168588.23-ENST00000342331.4-1,0.9984
ASCL4_-_108168588.23-ENST00000342331.4-2,0.1366
RUNX1T1_+_93107242.23-P2-2,1.0
RUNX1T1_+_93107439.23-P2-2,1.0
RUNX1T1_-_93107406.23-P2-1,1.0
CCNT2_+_135676100.23-P1P2-1,0.9964
CCNT2_+_135676100.23-P1P2-2,0.0319
CCNT2_-_135676416.23-P1P2-1,0.0889
CCNT2_-_135676416.23-P1P2-2,1.0
CCNT2_-_135676427.23-P1P2-1,0.9999
CCNT2_-_135676427.23-P1P2-2,0.9984
OR10G4-1,1.0
OR10G4-3,1.0
OR10G4-4,1.0
OR10G4-5,1.0
OR10G4-6,1.0
MLLT3_+_20622309.23-P1P2-1,1.0
MLLT3_-_20622368.23-P1P2-1,1.0
MLLT3_-_20622530.23-P1P2-1,1.0
MLLT3_-_20622530.23-P1P2-2,1.0
ZNF888_+_53420800.23-ENST00000454258.1-1,1.0
ZNF888_+_53420800.23-ENST00000454258.1-2,1.0
ZNF888_+_53420821.23-ENST00000454258.1-1,1.0
ZNF888_+_53420821.23-ENST00000454258.1-2,1.0
