,cell_count,type,distance_0,pval_0,distance_1,pval_1,distance_2,pval_2,distance_3,pval_3,distance_4,pval_4,distance_5,pval_5,distance_6,pval_6,distance_7,pval_7,distance_8,pval_8,distance_9,pval_9,distance_10,pval_10,distance_11,pval_11,distance_12,pval_12,distance_13,pval_13,distance_14,pval_14,distance_15,pval_15,distance_16,pval_16,distance_17,pval_17,distance_18,pval_18,distance_19,pval_19,distance_mean,pval_mean,pval_mean_log,distance_mean_log
ZNF496:P1P2,747,targeting,9.5262451171875,0.0,8.0816650390625,0.001,9.576904296875,0.0,10.36474609375,0.0,7.4715576171875,0.003,11.23779296875,0.0,9.648681640625,0.001,9.4454345703125,0.0,9.0377197265625,0.0,9.3555908203125,0.0,9.591796875,0.0,8.830078125,0.002,11.24169921875,0.0,10.50830078125,0.0,6.9915771484375,0.004,9.668212890625,0.001,11.412353515625,0.0,8.5296630859375,0.001,9.345947265625,0.0,10.424560546875,0.0,9.5145263671875,0.0006500000000000001,3.1804560644581312,0.9783871739959658
KLF17:ENST00000372299.3,441,targeting,7.260986328125,0.025,7.8753662109375,0.012,9.05615234375,0.006,7.785400390625,0.011,9.4464111328125,0.008,7.8349609375,0.007,6.4033203125,0.029,6.916015625,0.035,8.820068359375,0.008,9.6610107421875,0.006,6.9501953125,0.029,8.4503173828125,0.007,6.2373046875,0.032,7.702392578125,0.019,11.2681884765625,0.0,8.3870849609375,0.004,5.461181640625,0.051,9.2098388671875,0.005,6.181396484375,0.051,6.3662109375,0.036,7.863690185546875,0.01905,1.7198771036976923,0.8956263947836555
ZFP37:P1P2,1159,targeting,2.922607421875,0.072,1.9412841796875,0.254,2.80908203125,0.067,3.54345703125,0.031,2.9161376953125,0.068,3.286376953125,0.033,2.827880859375,0.079,2.06787109375,0.195,2.427734375,0.118,2.3685302734375,0.127,2.975830078125,0.044,2.4483642578125,0.101,2.786865234375,0.093,3.22509765625,0.032,1.9681396484375,0.229,2.963623046875,0.055,2.85400390625,0.065,2.0457763671875,0.212,2.262939453125,0.155,2.218017578125,0.137,2.64298095703125,0.10834999999999999,0.9651310036388695,0.42209403400343143
PRDM15:P1P2,272,targeting,18.3310546875,0.0,19.1383056640625,0.001,15.304443359375,0.006,18.044677734375,0.0,17.9979248046875,0.003,16.09716796875,0.001,16.330810546875,0.0,19.2796630859375,0.0,17.1734619140625,0.001,17.0064697265625,0.002,18.3759765625,0.001,18.8250732421875,0.0,15.27978515625,0.001,14.02490234375,0.003,20.5958251953125,0.0,13.3125,0.006,15.71484375,0.003,16.4139404296875,0.0,18.619873046875,0.002,16.576416015625,0.001,17.12215576171875,0.00155,2.8068754016455384,1.2335584435466256
ZNF48:P1P2,892,targeting,3.2606201171875,0.062,3.961181640625,0.029,3.7667236328125,0.046,3.5262451171875,0.056,5.075439453125,0.009,3.6292724609375,0.038,2.9962158203125,0.109,3.5367431640625,0.05,3.686279296875,0.035,4.24658203125,0.021,3.5367431640625,0.048,4.26123046875,0.01,2.4945068359375,0.197,2.7760009765625,0.107,5.6610107421875,0.003,3.4708251953125,0.048,2.3919677734375,0.191,4.38720703125,0.02,2.5992431640625,0.178,3.0889892578125,0.077,3.6176513671875,0.06670000000000001,1.1758090593474166,0.5584267116111092
PAX5:P1P2,915,targeting,3.2183837890625,0.054,3.0947265625,0.074,3.7652587890625,0.024,3.3770751953125,0.058,4.001220703125,0.028,2.83251953125,0.087,2.1290283203125,0.236,2.5745849609375,0.161,3.287109375,0.045,3.753173828125,0.033,2.9283447265625,0.091,3.162841796875,0.07,2.0001220703125,0.281,2.7491455078125,0.107,4.7197265625,0.008,3.1917724609375,0.054,1.9027099609375,0.329,3.369384765625,0.053,2.2701416015625,0.217,1.7640380859375,0.372,3.0045654296875,0.11909999999999998,0.924051775355965,0.4777816659770925
ZNF71:P1P2,987,targeting,3.3912353515625,0.043,2.8773193359375,0.085,4.39453125,0.02,4.3504638671875,0.015,4.2462158203125,0.012,3.937255859375,0.017,3.688232421875,0.029,2.47705078125,0.157,3.2847900390625,0.049,3.6060791015625,0.034,3.315673828125,0.055,3.7056884765625,0.033,3.22705078125,0.057,3.840087890625,0.016,4.2789306640625,0.015,3.788818359375,0.022,2.581787109375,0.121,3.9591064453125,0.021,2.646728515625,0.127,2.6405029296875,0.117,3.51187744140625,0.052250000000000005,1.2818305946086932,0.5455393513543034
ANKRD30A:P1P2,750,targeting,2.175537109375,0.378,2.6566162109375,0.247,1.719482421875,0.616,1.73583984375,0.594,1.7423095703125,0.582,2.147705078125,0.349,1.89306640625,0.499,2.959716796875,0.157,2.0816650390625,0.377,2.4442138671875,0.31,2.413330078125,0.295,2.1383056640625,0.394,2.322265625,0.311,1.975830078125,0.458,3.3299560546875,0.11,2.202880859375,0.342,2.45556640625,0.23,2.7784423828125,0.166,3.0306396484375,0.151,3.333740234375,0.094,2.37685546875,0.3330000000000001,0.4775427248131666,0.3760027740577033
RFX7:P1P2,226,targeting,22.0863037109375,0.0,19.814208984375,0.003,24.7843017578125,0.0,25.0079345703125,0.0,22.3974609375,0.0,25.5819091796875,0.001,26.6060791015625,0.002,22.7559814453125,0.001,22.984619140625,0.002,23.535400390625,0.0,21.5225830078125,0.002,25.634033203125,0.0,26.1849365234375,0.001,25.4090576171875,0.0,23.001953125,0.0,24.6273193359375,0.0,25.1619873046875,0.001,24.2685546875,0.0,21.8236083984375,0.001,25.2879638671875,0.0,23.923809814453126,0.0007000000000000001,3.1487416512809245,1.3788303412713414
ZNF276:P1P2,799,targeting,1.824951171875,0.548,2.3897705078125,0.284,1.524658203125,0.717,1.522705078125,0.687,2.1439208984375,0.353,1.8968505859375,0.442,1.777587890625,0.556,2.312744140625,0.314,1.6201171875,0.638,2.4403076171875,0.251,2.283935546875,0.299,1.8621826171875,0.478,2.04248046875,0.391,1.4505615234375,0.731,2.9600830078125,0.163,1.713134765625,0.584,2.261474609375,0.307,2.2535400390625,0.266,2.3123779296875,0.309,2.304443359375,0.294,2.044891357421875,0.4306,0.3659158888311781,0.3106702394213355
PIN1:P1P2,718,targeting,28.5587158203125,0.0,28.90087890625,0.0,32.1275634765625,0.0,30.4930419921875,0.0,32.173828125,0.0,29.4932861328125,0.0,27.3897705078125,0.0,27.1136474609375,0.0,30.12939453125,0.0,31.528076171875,0.0,27.9908447265625,0.0,30.869873046875,0.0,25.3475341796875,0.0,28.2750244140625,0.0,35.53955078125,0.0,29.0738525390625,0.0,23.6278076171875,0.0,31.288330078125,0.0,25.7515869140625,0.0,25.3839111328125,0.0,29.052825927734375,0.0,5.0,1.4631883819976481
OXSR1:P1P2,865,targeting,3.3699951171875,0.067,3.337646484375,0.085,3.3848876953125,0.065,3.4981689453125,0.04,3.24169921875,0.066,3.0797119140625,0.093,4.1998291015625,0.025,3.8133544921875,0.033,2.99462890625,0.093,2.5390625,0.179,3.3160400390625,0.077,3.607666015625,0.043,4.5877685546875,0.016,4.4464111328125,0.016,3.166015625,0.078,3.6107177734375,0.052,4.2408447265625,0.03,4.050048828125,0.033,4.1427001953125,0.027,4.9532470703125,0.012,3.679022216796875,0.056499999999999995,1.2478746927021018,0.5657324104468257
DZIP1:P1P2,662,targeting,1.6839599609375,0.736,1.81494140625,0.649,2.4295654296875,0.392,1.3922119140625,0.842,2.084716796875,0.51,1.5142822265625,0.786,1.3336181640625,0.865,1.2303466796875,0.932,1.972412109375,0.558,2.420654296875,0.366,1.7464599609375,0.673,1.885986328125,0.557,1.3870849609375,0.863,1.9215087890625,0.563,3.021240234375,0.213,2.1463623046875,0.474,1.4906005859375,0.78,2.39697265625,0.357,1.2789306640625,0.917,1.8914794921875,0.59,1.852166748046875,0.63115,0.19986053250100622,0.2676800830460733
ZFP69B:P1P2,877,targeting,4.76806640625,0.013,4.4261474609375,0.019,4.275634765625,0.015,4.3934326171875,0.015,5.1243896484375,0.008,3.921630859375,0.029,2.91748046875,0.11,3.8583984375,0.027,4.4801025390625,0.014,4.4566650390625,0.021,4.609375,0.016,3.9859619140625,0.021,2.8353271484375,0.11,4.1441650390625,0.024,6.0804443359375,0.005,3.9913330078125,0.041,2.37109375,0.185,3.8555908203125,0.026,3.9366455078125,0.035,2.597412109375,0.148,4.05146484375,0.04410000000000001,1.3554629422215925,0.6076120747051528
ZNF770:P1P2,993,targeting,4.90966796875,0.002,5.8428955078125,0.001,6.2386474609375,0.001,5.968505859375,0.002,6.9161376953125,0.001,5.1788330078125,0.006,4.972412109375,0.003,4.649658203125,0.006,4.8155517578125,0.003,5.6165771484375,0.002,4.89501953125,0.009,6.16552734375,0.002,4.681396484375,0.006,4.9931640625,0.003,8.1910400390625,0.001,4.51904296875,0.005,3.62060546875,0.022,6.7611083984375,0.0,4.418212890625,0.013,4.753173828125,0.005,5.40535888671875,0.00465,2.33161408331,0.7328245340612535
ZNF837:P1P2,1383,targeting,3.237060546875,0.021,3.2880859375,0.018,3.6976318359375,0.012,3.1903076171875,0.021,3.882568359375,0.009,3.5633544921875,0.015,2.6351318359375,0.046,3.0328369140625,0.023,3.60546875,0.009,4.281494140625,0.006,2.7833251953125,0.049,3.893310546875,0.008,2.5736083984375,0.061,3.5360107421875,0.012,5.5693359375,0.001,3.2869873046875,0.02,2.0269775390625,0.137,4.0341796875,0.006,2.5740966796875,0.067,2.7452392578125,0.034,3.3718505859375,0.028750000000000008,1.5412111182891548,0.5278683218422233
PDX1:P1P2,508,targeting,1.3270263671875,0.958,1.697509765625,0.853,1.7357177734375,0.867,1.3157958984375,0.971,1.267578125,0.978,1.3372802734375,0.953,1.6251220703125,0.85,2.0645751953125,0.712,1.62158203125,0.888,1.986083984375,0.734,1.5540771484375,0.908,2.086669921875,0.681,1.3812255859375,0.941,1.4166259765625,0.925,2.61474609375,0.5,1.9420166015625,0.748,1.7408447265625,0.838,2.2451171875,0.609,1.7530517578125,0.869,2.3814697265625,0.535,1.754705810546875,0.8158999999999998,0.08835774401456482,0.24420431421159156
NFIC:P2,800,targeting,2.78125,0.183,1.9837646484375,0.422,2.176025390625,0.356,2.217041015625,0.301,1.931640625,0.463,2.420654296875,0.245,1.902587890625,0.452,2.140625,0.373,2.4681396484375,0.214,2.6351318359375,0.202,2.2841796875,0.289,1.8043212890625,0.478,2.266845703125,0.287,2.802001953125,0.145,2.1353759765625,0.369,3.03125,0.116,2.147216796875,0.317,1.9400634765625,0.455,2.4833984375,0.273,2.125,0.349,2.28382568359375,0.31444999999999995,0.502434589913763,0.3586629526638273
IKZF4:P1,1018,targeting,2.721923828125,0.119,2.7889404296875,0.097,2.565673828125,0.131,3.1038818359375,0.066,2.1043701171875,0.245,3.46826171875,0.044,4.175048828125,0.008,3.421875,0.035,2.4156494140625,0.17,2.5137939453125,0.138,3.383056640625,0.045,3.2740478515625,0.04,4.532470703125,0.013,3.58056640625,0.028,2.5926513671875,0.136,2.7818603515625,0.096,4.653076171875,0.016,2.9613037109375,0.062,3.31640625,0.049,4.523193359375,0.011,3.243902587890625,0.07744999999999999,1.1109225073499363,0.5110678041775991
RAX:P1P2,493,targeting,4.1285400390625,0.166,4.6134033203125,0.112,3.9881591796875,0.183,4.0928955078125,0.128,4.883544921875,0.074,3.5347900390625,0.218,3.889404296875,0.161,4.4981689453125,0.119,3.8587646484375,0.181,4.4334716796875,0.109,4.1241455078125,0.16,4.717529296875,0.092,3.9681396484375,0.163,3.73779296875,0.192,6.53955078125,0.029,3.3958740234375,0.262,3.261474609375,0.303,4.500244140625,0.095,4.2725830078125,0.139,4.1942138671875,0.151,4.231634521484375,0.15184999999999998,0.8185566044581022,0.6265081514286418
PHF21A:P1P2,1011,targeting,10.0673828125,0.0,9.075439453125,0.0,8.810546875,0.0,11.02099609375,0.0,10.4251708984375,0.0,10.06494140625,0.0,11.46435546875,0.0,10.72509765625,0.0,9.0885009765625,0.0,8.000732421875,0.0,10.695068359375,0.0,9.8460693359375,0.0,11.934814453125,0.0,10.533203125,0.0,8.2081298828125,0.0,10.3974609375,0.0,11.722412109375,0.0,9.7061767578125,0.0,10.476318359375,0.0,10.9140625,0.0,10.158843994140625,0.0,5.0,1.0068442910650837
NR1D1:P1P2,620,targeting,2.30517578125,0.512,3.0782470703125,0.253,3.875,0.117,2.81640625,0.287,3.5306396484375,0.151,3.322021484375,0.17,2.83984375,0.265,2.626220703125,0.352,2.9910888671875,0.263,3.9952392578125,0.103,2.807373046875,0.31,3.5272216796875,0.136,2.5003662109375,0.374,2.799072265625,0.289,5.0919189453125,0.045,3.025634765625,0.231,2.4736328125,0.398,4.5831298828125,0.056,2.36181640625,0.503,3.250244140625,0.161,3.1900146484375,0.2488,0.6041321687660117,0.5037926773270771
SHOX2:P1P2,1007,targeting,1.6900634765625,0.425,1.51123046875,0.527,2.0960693359375,0.222,2.7857666015625,0.088,2.694091796875,0.091,2.1746826171875,0.212,2.2557373046875,0.17,1.7452392578125,0.416,1.60546875,0.473,1.9267578125,0.298,1.9580078125,0.301,2.388916015625,0.136,1.8477783203125,0.339,1.8111572265625,0.352,2.688720703125,0.1,1.9407958984375,0.296,1.7725830078125,0.36,2.110107421875,0.231,1.3917236328125,0.647,1.6885986328125,0.37,2.0041748046875,0.3027,0.51897323192389,0.30193559813351023
ERCC6:P1P2,259,targeting,4.1893310546875,0.616,4.382080078125,0.544,6.2239990234375,0.234,5.6890869140625,0.328,5.86669921875,0.251,5.6995849609375,0.259,5.6854248046875,0.254,4.8326416015625,0.408,5.395751953125,0.342,6.2509765625,0.213,4.0157470703125,0.588,6.469482421875,0.199,4.4593505859375,0.511,5.5946044921875,0.29,6.78125,0.204,6.0262451171875,0.211,4.2413330078125,0.537,6.50244140625,0.186,3.6060791015625,0.77,5.3353271484375,0.362,5.362371826171875,0.36535,0.4372790014010558,0.7293569246144047
RAX2:P1P2,796,targeting,2.751953125,0.182,2.9974365234375,0.127,2.111083984375,0.365,2.86962890625,0.135,2.2435302734375,0.301,3.20751953125,0.084,3.7705078125,0.044,4.509033203125,0.026,3.047119140625,0.109,2.914794921875,0.143,3.614013671875,0.059,3.0338134765625,0.097,4.0908203125,0.034,3.33544921875,0.087,2.6207275390625,0.178,3.1907958984375,0.093,4.916259765625,0.019,2.631103515625,0.183,3.881103515625,0.06,4.794677734375,0.014,3.326568603515625,0.11699999999999999,0.9317770206535506,0.5219964842892234
ZKSCAN5:P1P2,358,targeting,2.3125,0.852,2.0714111328125,0.907,2.453369140625,0.824,3.633544921875,0.452,2.7347412109375,0.703,2.9681396484375,0.608,4.28173828125,0.271,3.7421875,0.461,2.410400390625,0.824,2.4093017578125,0.816,2.78857421875,0.702,3.5233154296875,0.449,3.79638671875,0.34,3.06591796875,0.604,2.6168212890625,0.774,2.995849609375,0.605,3.918212890625,0.355,2.8734130859375,0.64,3.12744140625,0.627,4.06103515625,0.32,3.089215087890625,0.6067000000000001,0.21701884680800726,0.48984814728883824
ZNF143:P1P2,81,targeting,33.78564453125,0.026,33.1864013671875,0.034,30.7998046875,0.031,34.37353515625,0.019,30.0521240234375,0.03,34.82568359375,0.02,37.63623046875,0.008,37.04248046875,0.016,32.7725830078125,0.026,32.1378173828125,0.024,34.541748046875,0.017,35.5953369140625,0.006,38.117431640625,0.012,34.79052734375,0.016,31.9547119140625,0.036,31.622314453125,0.022,39.197021484375,0.006,31.8626708984375,0.029,35.51025390625,0.024,40.145751953125,0.006,34.497503662109374,0.020400000000000005,1.6901569952839295,1.5377876694212202
HIRA:P1,840,targeting,5.2550048828125,0.012,4.427490234375,0.023,5.945068359375,0.003,5.6824951171875,0.007,6.266357421875,0.005,5.8182373046875,0.003,4.5106201171875,0.015,4.3148193359375,0.027,5.5777587890625,0.005,6.222412109375,0.004,4.4835205078125,0.02,5.1895751953125,0.014,4.4383544921875,0.017,6.0225830078125,0.002,6.1357421875,0.005,5.9144287109375,0.002,3.8189697265625,0.028,5.7042236328125,0.005,3.9293212890625,0.037,4.326416015625,0.031,5.199169921875,0.013250000000000001,1.8774564759312455,0.7159340114952707
TOX3:P1P2,766,targeting,1.656982421875,0.603,1.6929931640625,0.629,2.009521484375,0.448,2.375,0.291,2.5531005859375,0.215,1.6929931640625,0.573,1.8779296875,0.439,1.6640625,0.613,1.4676513671875,0.699,1.3831787109375,0.768,1.60888671875,0.662,2.0001220703125,0.387,1.35009765625,0.779,1.6064453125,0.613,2.6856689453125,0.223,1.88330078125,0.483,1.189453125,0.871,2.2252197265625,0.304,1.602294921875,0.665,1.5009765625,0.68,1.8012939453125,0.54725,0.2618062938895149,0.255584589227412
YAP1:P1P2,61,targeting,24.71868896484375,0.216,25.44390869140625,0.217,25.28656005859375,0.185,24.42449951171875,0.203,25.36761474609375,0.174,23.95721435546875,0.181,20.77789306640625,0.288,22.97430419921875,0.268,24.31573486328125,0.21,25.56072998046875,0.19,24.38250732421875,0.235,24.67303466796875,0.181,21.35662841796875,0.265,22.38201904296875,0.251,30.20123291015625,0.094,22.43353271484375,0.24,19.97210693359375,0.316,25.36981201171875,0.176,23.40618896484375,0.268,21.45562744140625,0.307,23.922991943359374,0.22325,0.6511890795948223,1.3788154940134303
ZNF667:P1P2,458,targeting,10.747314453125,0.0,11.6097412109375,0.002,12.44287109375,0.001,10.9625244140625,0.0,12.9820556640625,0.0,10.37841796875,0.003,9.25439453125,0.004,9.48095703125,0.003,11.0726318359375,0.003,12.5057373046875,0.0,10.260498046875,0.0,11.5589599609375,0.0,8.780029296875,0.003,9.94140625,0.002,15.4869384765625,0.0,10.429931640625,0.003,7.44189453125,0.009,12.4857177734375,0.0,9.47412109375,0.007,8.7138671875,0.008,10.80050048828125,0.0024,2.6179829574251317,1.033443880881633
ZNF580:P1,348,targeting,9.8096923828125,0.015,9.665283203125,0.022,12.2960205078125,0.002,12.0455322265625,0.004,12.08740234375,0.006,11.7235107421875,0.001,10.5765380859375,0.006,8.8507080078125,0.024,10.649658203125,0.008,11.2607421875,0.002,9.6046142578125,0.012,10.938232421875,0.004,9.7674560546875,0.013,11.4461669921875,0.004,12.11865234375,0.003,11.2691650390625,0.005,8.5391845703125,0.022,11.969970703125,0.003,8.4737548828125,0.028,9.042724609375,0.021,10.60675048828125,0.010249999999999999,1.9888526392242025,1.0255823526890306
ESX1:P1P2,725,targeting,2.3099365234375,0.411,2.423828125,0.368,1.7877197265625,0.651,2.5438232421875,0.289,2.668212890625,0.232,2.1092529296875,0.435,2.3690185546875,0.365,2.3607177734375,0.385,2.00732421875,0.534,1.931640625,0.541,2.5130615234375,0.301,2.681884765625,0.256,2.3770751953125,0.319,2.5228271484375,0.254,3.103759765625,0.197,1.9090576171875,0.584,1.9881591796875,0.499,2.361328125,0.325,2.4989013671875,0.343,2.6048583984375,0.276,2.353619384765625,0.3782499999999999,0.4222095817782413,0.3717362323132964
HNF4A:P1P2,801,targeting,4.1630859375,0.048,2.9124755859375,0.164,3.232177734375,0.104,4.48828125,0.033,3.4158935546875,0.087,4.557373046875,0.027,3.74755859375,0.068,3.5078125,0.084,3.8406982421875,0.048,3.4967041015625,0.076,4.383544921875,0.026,3.7620849609375,0.039,4.0263671875,0.039,4.533935546875,0.026,3.1549072265625,0.143,3.614501953125,0.06,3.89404296875,0.051,2.5040283203125,0.235,3.437255859375,0.099,3.56494140625,0.083,3.711883544921875,0.077,1.1134528766088942,0.5695943423875618
ZNF865:P1P2,405,targeting,2.5567626953125,0.709,3.425537109375,0.415,3.1231689453125,0.511,3.1678466796875,0.439,3.1279296875,0.463,2.7510986328125,0.572,2.73193359375,0.605,3.3582763671875,0.414,2.939697265625,0.527,3.29248046875,0.434,2.7406005859375,0.619,3.760986328125,0.261,2.1905517578125,0.753,2.1497802734375,0.797,5.509033203125,0.109,2.4559326171875,0.711,2.2061767578125,0.797,4.025634765625,0.219,2.9122314453125,0.592,2.9580078125,0.507,3.069183349609375,0.5227,0.28173919130596825,0.48702283347748154
ARID1A:P1P2,84,targeting,15.5059814453125,0.342,14.6328125,0.412,14.4461669921875,0.435,14.2994384765625,0.358,14.384033203125,0.389,15.5718994140625,0.301,15.7091064453125,0.307,15.1439208984375,0.359,14.598876953125,0.384,15.243896484375,0.334,15.5765380859375,0.326,15.581787109375,0.286,17.1563720703125,0.251,16.4825439453125,0.256,15.985595703125,0.342,14.5848388671875,0.344,16.5633544921875,0.274,15.93603515625,0.298,16.6895751953125,0.286,17.7691650390625,0.213,15.593096923828124,0.32484999999999997,0.48830376002690246,1.1929323783933679
ZNF581:P1,509,targeting,4.4324951171875,0.118,5.548583984375,0.052,4.1241455078125,0.155,4.5982666015625,0.09,3.82275390625,0.183,4.5203857421875,0.084,3.9732666015625,0.149,6.1676025390625,0.024,4.9248046875,0.063,5.0849609375,0.062,4.7144775390625,0.084,5.450439453125,0.044,4.1939697265625,0.102,3.5145263671875,0.207,6.9755859375,0.026,3.6463623046875,0.2,4.4588623046875,0.085,5.14404296875,0.061,5.3001708984375,0.063,5.6058349609375,0.036,4.810076904296875,0.09440000000000001,1.0249820023671172,0.6821520200006033
ZNF440:P1P2,731,targeting,3.0919189453125,0.148,3.30859375,0.142,2.7357177734375,0.217,3.0247802734375,0.156,4.300048828125,0.037,2.5555419921875,0.215,2.1207275390625,0.375,3.2191162109375,0.128,3.220947265625,0.103,3.62451171875,0.089,3.0179443359375,0.169,2.89111328125,0.172,1.8309326171875,0.519,2.5655517578125,0.267,4.71630859375,0.029,2.7447509765625,0.186,2.0052490234375,0.45,3.04248046875,0.13,2.4793701171875,0.284,1.8297119140625,0.502,2.916265869140625,0.21589999999999998,0.6657272425928445,0.46482711506334506
NKX6-3:P1P2,845,targeting,4.0501708984375,0.031,3.363037109375,0.081,5.4854736328125,0.01,4.7938232421875,0.011,4.820068359375,0.015,4.683349609375,0.013,4.1778564453125,0.022,2.7288818359375,0.186,4.1234130859375,0.045,4.554931640625,0.016,3.6759033203125,0.062,4.004638671875,0.029,4.0753173828125,0.018,5.1395263671875,0.008,4.2222900390625,0.035,5.1876220703125,0.01,3.6170654296875,0.051,4.82568359375,0.016,2.8953857421875,0.15,3.7823486328125,0.047,4.21033935546875,0.04280000000000001,1.3684547721656906,0.6243171016000063
